id,like_num,comments_len,reposts_count,region,content,content_len,created_at,type,detail_url,author_avatar,author_name,author_detail,is_vip
5029991227594406,14756,843,4002,未知,"他哽咽的说感谢 该感谢的是我们

“我是当时的唯一幸存者。”
#电影维和防暴队#首映礼现场，维和英雄毛戎峰追忆八位已故战友，难掩内心悲痛情绪。

向所有为世界和平作出贡献的维和警察致敬！

电影《维和防暴队》正在热映！ http://t.cn/A6HPCe4u ​",229,2024-05-03 17:00:24,榜单,https://weibo.com/5029991227594406/OcAcWvREq,"https://tvax4.sinaimg.cn/crop.0.0.600.600.180/008ikbzwly8hnzl9zr0rlj30go0go42v.jpg?KID=imgbed,tva&Expires=1714762445&ssig=aiYm3QsTDF",电影维和防暴队,/u/7599847750,0
5029892980999151,22288,735,3174,上海,"#123罗德岛！？##明日方舟#
明日方舟官方四格漫画《123罗德岛！？》
——「魔王」篇 ​",78,2024-05-03 10:30:00,榜单,https://weibo.com/5029892980999151/OcxEu4bVl,"https://tvax1.sinaimg.cn/crop.0.6.792.792.180/008byzlBly8h8vi5fawmgj30m70m744q.jpg?KID=imgbed,tva&Expires=1714762445&ssig=mNTfq7zjpA",泰拉记事社,/u/7499841383,0
5029558176978876,12443,419,951,广东,"失败女人第一步：期待女人回消息
失败女人第二步：情绪被女人左右
失败女人第三步：给女人写小作文
失败女人第四步：女人道歉立马原谅
失败女人第五步：给女人花钱 ​",155,2024-05-02 12:19:37,榜单,https://weibo.com/5029558176978876/OcoWtthww,"https://tvax4.sinaimg.cn/crop.0.0.783.783.180/006Cw4wIly8h9crvya4q3j30lr0lr3zb.jpg?KID=imgbed,tva&Expires=1714762448&ssig=xEYPblwNqg",被女通讯录吓晕,/u/6065941660,0
5029523041292158,12085,445,1520,广东,《五一这种人挤人的景点你都能忍受》 ​,34,2024-05-02 10:00:00,榜单,https://weibo.com/5029523041292158/Oco1O5q9g,"https://tvax2.sinaimg.cn/crop.0.0.180.180.180/67dd74e0ly8fvv8h7c3ylj2050050aac.jpg?KID=imgbed,tva&Expires=1714762448&ssig=Mx1dN%2FS0Vn",思想聚焦,/u/1742566624,0
5029937112943330,18324,589,1680,北京,"看看什么是真实[加油][加油][加油]『解放军演习首曝""黑人""蓝军 不带武器却专找麻烦(图)』http://t.cn/A6HPthFV ​",103,2024-05-03 13:25:22,榜单,https://weibo.com/5029937112943330/OcyNFclH4,"https://tva2.sinaimg.cn/crop.0.0.512.512.180/4bc92d44jw8f2f2jr0bwqj20e80e8dgk.jpg?KID=imgbed,tva&Expires=1714762448&ssig=7Ka0tda%2BAU",陈祉希,/u/1271475524,0
5030038356102356,19062,953,1688,河南,马嘉祺的《慢冷》舞台来啦！！！这个造型配上歌声绝了！！#马嘉祺慢冷# http://t.cn/A6HPRa61 ​,87,2024-05-03 20:07:40,榜单,https://weibo.com/5030038356102356/OcBqXpBv6,"https://tvax1.sinaimg.cn/crop.0.0.830.830.180/7e2d2eeely8fr37yjadtaj20n20n2q3q.jpg?KID=imgbed,tva&Expires=1714762448&ssig=qYvwIq7g8s",传媒小娱,/u/2116890350,0
5030056636452309,21193,2642,91,山东,"#徐杰怒吼张镇麟#  | #五一动起来#  
徐杰进球以后冲着张镇麟怒吼，而且还挑衅观众，感觉有点败人品……没必要。
 #广东男篮1比1辽宁男篮# http://t.cn/A6HP3JTj ​",150,2024-05-03 21:20:19,榜单,https://weibo.com/5030056636452309/OcBUrr4xv,"https://tvax3.sinaimg.cn/crop.0.0.888.888.180/e5565d96ly8gdi8298qoaj20oo0ooaaa.jpg?KID=imgbed,tva&Expires=1714762448&ssig=WPpj2wq7pW",麦子哥哥QaQ,/u/3847642518,1
5029564292007490,26389,483,98,未知,#美国拟永久禁止华为中兴通讯等中企#，你怎么看？#美国涉俄新制裁对中国实体下手# http://t.cn/A6Tsnf4b ​,97,2024-05-02 12:43:55,榜单,https://weibo.com/5029564292007490/Ocp6l8qeS,"https://tvax2.sinaimg.cn/crop.0.0.461.461.180/001Ds5xfly8h8vgjdxo3uj60ct0ctq3c02.jpg?KID=imgbed,tva&Expires=1714762448&ssig=oBbwDiBR%2BV",新浪军事,/u/1499104401,0
5030052813605771,6831,612,136,广东,"徐杰抛投得手怒吼宣泄释放情绪！
虽然吃到技术犯规但彻底激发了自己，他甚至还示意主场球迷的攻击声音再大一点！

广东队两记三分直接打停杨鸣指导！
小徐替小小徐长脸了[good][good] 

#辽宁男篮vs广东男篮# #cba季后赛# #徐杰怒吼# ​",216,2024-05-03 21:05:07,榜单,https://weibo.com/5030052813605771/OcBOhf81B,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/005XGrPyly8h58nffc2drj30u00u0go6.jpg?KID=imgbed,tva&Expires=1714762448&ssig=IRZbcgQuz0",我耀看球,/u/5462584744,1
5029924215458736,46411,2279,2124,未知,"腾讯娱乐影响力排行4月发布，3月开播、4月完结的爆剧标杆《与凤行》强势再夺电视剧热度榜首！

#赵丽颖名字即收视保证# 冷档爆剧的反差效果，持续印证了扛剧主演赵丽颖强大的路人盘，名字即收视保证。同时，也展现了2024开年第一古装爆剧《与凤行》经久不衰的长尾效应。#与凤行长尾效应# 

从3、4两月 ​",353,2024-05-03 12:34:07,榜单,https://weibo.com/5029924215458736/OcysRmU48,"https://tvax4.sinaimg.cn/crop.0.0.594.594.180/bdafef81ly8h8v1giaxccj20gi0gidg4.jpg?KID=imgbed,tva&Expires=1714762448&ssig=ck70k%2FhWX6",腾讯娱乐,/u/3182423937,0
5029635111257727,299529,24687,40775,北京,"#王一博[超话]# · #王一博维和防暴队# 
稚气青涩被锤炼成坚毅果敢，炮火纷飞中尽显英勇本色。狙击手杨震@UNIQ-王一博 为和平而来，行动就是最好的践诺！[拳头]
#电影维和防暴队# 实时票房破2亿！[全力以赴] ​",191,2024-05-02 17:25:19,榜单,https://weibo.com/5029635111257727/OcqWz5hbV,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008aC0N3ly8hormgtydszj30u00u0tdt.jpg?KID=imgbed,tva&Expires=1714762448&ssig=tNRofBFXQS",YIBO-OFFICIAL,/u/7485885521,0
5029192377566442,13046,1047,3028,四川,"美食博主的逛吃之游乐场🎠旋转日记～和#华为Pura70#Ultra在游乐场的美丽邂逅～闪拍功能也太强大了吧～哈哈哈 定格美好瞬间！
#华为Pura70超高速风驰闪拍# http://t.cn/A6TFAgdk ​",166,2024-05-01 12:06:03,榜单,https://weibo.com/5029192377566442/OcfqtvKno,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006CPQ1Bly8hloxxiad2tj30u00u0tbg.jpg?KID=imgbed,tva&Expires=1714762448&ssig=zDGhJAv03J",食神的女儿,/u/6070652475,0
5029922696857635,8593,2477,9907,北京,#太湖湾音乐节# [太阳]连续几天只睡俩小时的五一，货真价实的在过劳动节！虽然很累，但在见面的那一刻觉得一切都值得了！[心] ​,117,2024-05-03 12:28:05,榜单,https://weibo.com/5029922696857635/OcyqpsLZ1,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/898d854aly8gqmx3irhrrj20u00u0q4l.jpg?KID=imgbed,tva&Expires=1714762448&ssig=HcrKu0LQcm",李俊濠Rimiko,/u/2307753290,0
5029944207872002,5119,1104,2745,北京,"卡塔尔旅行攻略｜沙漠与海水中的艺术之国
 
✈️刚从卡塔尔回来，号称没有穷人的国家到底是什么样❓快来看衣鱼这篇攻略，建议收藏❗️
💰这里不仅是神秘富饶的自然能源之国，也是个丰富多彩的艺术之国，感受卡塔尔传统与现代的文化碰撞吧！
💳出行前期准备：
卡塔尔对中国是免签国家，首都是多哈， ​",2167,2024-05-03 13:53:34,榜单,https://weibo.com/5029944207872002/OcyZ6x1RM,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/68147f7cly8hm1rka9ky7j20e80e8glx.jpg?KID=imgbed,tva&Expires=1714762448&ssig=VCBZrDwerh",衣鱼911,/u/1746173820,0
5030015953537425,190563,18702,9955,重庆,"#时代少年团[超话]# 💥 #时代少年团楼间楼演唱会#
- 后台一刻 -

热忱满怀，全心蓄力准备，
释放能量，期待舞台开场！

@时代少年团队长-马嘉祺
@时代少年团-丁程鑫
@时代少年团-宋亚轩
@时代少年团-刘耀文
@时代少年团-张真源
@时代少年团-严浩翔
@时代少年团-贺峻霖 http://t.cn/A6HPjkKK ​",271,2024-05-03 18:38:39,榜单,https://weibo.com/5030015953537425/OcAQPeQff,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/007e4nGQly8gkzng7wnouj30u00u0q41.jpg?KID=imgbed,tva&Expires=1714762448&ssig=AY5JEPhCai",时代少年团,/u/6620842908,0
5030022484594319,15126,1581,3109,四川,"📷 - plog   五月的拼图开始啦！

假期第一站从看《间谍过家家》开始
阿尼亚太可爱了太可爱了！
全场笑点密集心软软[awsl]
收获一张电影纪念票根  🎫✅ ​",145,2024-05-03 19:04:36,榜单,https://weibo.com/5030022484594319/OcB1mjhbV,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006EjcVZly8hotutsatfij30u00u0juq.jpg?KID=imgbed,tva&Expires=1714762448&ssig=%2BokOX5ZELE",微恋人,/u/6092428387,1
5029871111898394,7546,1219,994,未知,【追光前行！高校学子五四青年节合唱有我】“要怎么形容明天像我一样，承风骨亦有锋芒有梦则刚。”五四青年节将至，@中国戏曲学院 的学子合唱周深《有我》↓↓不负时代、不负华年，致敬每一个#追光的你#，追光的人，终将光芒万丈！#想对青春说# http://t.cn/A6HvFeHK ​,247,2024-05-03 09:03:06,榜单,https://weibo.com/5029871111898394/Ocx5d7XRg,"https://tvax4.sinaimg.cn/crop.0.0.1018.1018.180/0033ImPzly8h8vgemh8kxj60sa0sadgw02.jpg?KID=imgbed,tva&Expires=1714762448&ssig=MP3zkp%2BxHe",人民日报,/u/2803301701,0
5029181224911541,12150,4425,6181,广东,"🌙旅行青蛙｜澳门🇲🇴半日游速吃！

   #我的五一游记# 旅行特种兵来抄作业啦！记住这份超强纯吃攻略，把澳门美食吃明白！[春游家族]

1️⃣添发碗仔翅
   这家味道真的很不戳！海参鱼翅花胶鸡丝用料超级足！！红烧的做法吃起来真的很浓郁哇，记得加入小桌上胡椒粉或者醋，打开味蕾新大门！ ​",1174,2024-05-01 11:21:44,榜单,https://weibo.com/5029181224911541/Ocf8ukBIp,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006Z3xrAly8hls3wg5x4vj30u00u0djt.jpg?KID=imgbed,tva&Expires=1714762448&ssig=8s69bO%2FYRU",咕噜月崽,/u/6398997034,0
5030036424102723,7159,1219,2403,未知,"#诛仙2鬼厉陆雪琪十年再战#
“我不会让这异宝落入魔教手中”
“我正是要夺了这异宝，去杀更多的人”
#诛仙动画# 异宝争夺，故人花海再见拔剑相对 http://t.cn/A6HP8DTi ​",156,2024-05-03 20:00:00,榜单,https://weibo.com/5030036424102723/OcBnQhdiX,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/008aFUHZly8hnwm4qmrwyj30go0gojsj.jpg?KID=imgbed,tva&Expires=1714762448&ssig=fVGdc0mNe0",诛仙动画官微,/u/7486815455,0
5029304643619025,38923,6056,1668,广东,自封抓娃娃大师 ​,14,2024-05-01 19:32:10,榜单,https://weibo.com/5029304643619025/Ocilyfbtn,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/007cFjh1ly8hbesk6bkwaj30e80e8my8.jpg?KID=imgbed,tva&Expires=1714762448&ssig=VuRMKoDIj5",南京Hero无畏,/u/6600091395,0
5029576415643393,13989,280,990,上海,"给妹埋一下怎么了呢？
🍎夏以昼 / 卫衣怪突袭 ​",44,2024-05-02 13:32:05,榜单,https://weibo.com/5029576415643393/OcppTnG6t,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/4b7a8842ly1h7tm1v8p1gj20u00u0gol.jpg?KID=imgbed,tva&Expires=1714762448&ssig=eg7h0igjV9",尼罗苔,/u/1266321474,0
5030001671405852,110,7057,2,广东,http://t.cn/A6HPO0we,20,2024-05-03 17:41:53,榜单,https://weibo.com/5030001671405852/OcAtN5TJ2,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/8a687182ly8hhe2sxwf54j20e80e8aak.jpg?KID=imgbed,tva&Expires=1714762448&ssig=eEL6O58FLt",GanGIFTLTD,/u/2322100610,0
5029942599616731,119,11,0,广东,为什么西方重新转向燃油车？我认为有个重要原因：就有点像高铁，美国不大规模发展高铁，不是高铁不好，而是美国航空业很发达，如果建设高铁，等于要放弃成熟的航空产业，再去建设一套新的远程交通体系，没必要，也没人出这个钱。新能源车作为交通工具不是颠覆性的，西方已经有成熟的燃油车体系，发展电 ​,517,2024-05-03 13:47:10,车展,https://weibo.com/5029942599616731/OcyWvElKz,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006VCyxily8h3zyqbvn0zj30u00u0jsa.jpg?KID=imgbed,tva&Expires=1714762453&ssig=WAeCJqdfMZ",财经智慧女侠,/u/6348237368,1
5026793098838664,5,2,2,北京,"【#小米汽车第二车型曝光#】据媒体报道，小米汽车第二款新车将定位纯电SUV，预计于2025年上半年推出，延续小米汽车首款车型的设计水准；第三款车型初步定位在15万元级，预计于2026年推出。

至于小米SUV长什么样，其实早在SU7上市之前，就有很多“野生设计师”根据SU7的设计风格绘制出小米SUV的渲染图 ​",321,2024-04-24 21:12:11,车展,https://weibo.com/5026793098838664/Obf0FB5l6,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/6c98b5bdly8gdi6m1x8oqj20ro0ro3zf.jpg?KID=imgbed,tva&Expires=1714762453&ssig=B8WEPNuTZg",车评社,/u/1821947325,1
5029259770596156,140,27,2,广东,"如何才能同时拥有这两台车？
在配一台纯电mpv就无敌了[doge]
这辈子不买车了hah  ​",94,2024-05-01 16:33:51,车展,https://weibo.com/5029259770596156/Ochbb2v5q,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006Qz2IFly8gu3j7k4qcyj60u00u041702.jpg?KID=imgbed,tva&Expires=1714762453&ssig=2RNRQIz%2BDr",极速拍档-Berlin,/u/6273518401,0
5027937277444297,362,2,0,广东,"在北京国际车展上，魏建军试驾了新款的丰田普拉多，结果他立刻发现这车有点问题。他一开关车门，感觉门特别轻飘飘的，就跟那些几万块的普通轿车似的，关门的时候也没那种沉甸甸的感觉。

其实啊，车门开合的轻重这事儿，主要是看铰链松紧。而关门感觉沉不沉，那得看密封胶条。如果胶条设计得薄或者细， ​",460,2024-04-28 00:58:43,车展,https://weibo.com/5027937277444297/ObIM7veBj,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/005JGNhTly8heowl5yl7lj30e80e8dgp.jpg?KID=imgbed,tva&Expires=1714762453&ssig=OS%2B7Diq%2Bbp",擒牛小怪兽,/u/5255798521,0
5028254832394850,49,4,7,北京,#博世否认问界M7事故中使用其AEB# 刚看了下特斯拉的车主手册，它的AEB是200公里内都有效。 ​,84,2024-04-28 22:00:35,车展,https://weibo.com/5028254832394850/ObR2ja30C,"https://tvax1.sinaimg.cn/crop.0.0.660.660.180/71f81b09ly8gcr994uarwj20ic0jytaq.jpg?KID=imgbed,tva&Expires=1714762453&ssig=6H6Z1t7M%2F8",斌叔OKmath,/u/1912085257,0
5028229217784600,83,53,2,广东,"前几天不小心把我的SU7开到草坪里面去了，
今天清理行车记录仪的时候才发现，
它居然拍下来了还给我标记成了紧急事件[老师好] ​",117,2024-04-28 20:18:48,车展,https://weibo.com/5028229217784600/ObQmZwF84,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/005tL5illy8hdi63pp9vmj30u00u0ae5.jpg?KID=imgbed,tva&Expires=1714762453&ssig=hVmCB36bG9",环环,/u/5020399677,1
5027386935216652,35,11,0,安徽,奇瑞好像换设计师了？这个风云E06设计的确实很不错，完全没有之前奇瑞奇奇怪怪的感觉... ​,82,2024-04-26 12:31:52,车展,https://weibo.com/5027386935216652/ObustlT5y,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/6aabe8aaly8g1kwlwj7qdj20ro0ro0tv.jpg?KID=imgbed,tva&Expires=1714762453&ssig=Q%2B8FE7R5s7",Ark咔嚓一下,/u/1789651114,1
5027085212976326,25,2,2,北京,"#2024年北京车展# 
不知道是不是上岁数了，红旗这几款大轿子，真戳我审美啊！
#微博新知# ​",83,2024-04-25 16:32:56,车展,https://weibo.com/5027085212976326/ObmBPcuhg,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/7e31a071ly8hlnqxdrqhsj20u00u040d.jpg?KID=imgbed,tva&Expires=1714762453&ssig=tzOVFwxLMI",我是张Enzo,/u/2117181553,1
5029965313869733,130,4,2,广东,"华为问界M9的客户画像是哪一类人。

1：首先，愿意掏出五六十万买车的人群，他的净资产，绝对比愿意掏五六百万买房的人的更有经济实力。
​2：其次，根据车FANS的数据调研，M9的客户绝大多数都是40岁 甚至50岁以上的男性人群
​3：所以，在这个年纪拥有这样经济条件的男人，那个不是在社会上摸爬滚打几 ​",486,2024-05-03 15:17:26,车展,https://weibo.com/5029965313869733/Oczx9geH3,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/005ZvPu6ly8gprn6qt5u1j30ro0rotbp.jpg?KID=imgbed,tva&Expires=1714762453&ssig=EhigsvXIDA",老江鉴股,/u/5489606734,1
5029890997355036,48,23,5,上海,"保时捷911是一台很神奇的车

你没办法通过车判断对方的真实财力

也没办法通过车判断对方的驾驶水平

甚至没办法通过车判断对方的实际品味

因为这台车现在买个991.1只要60多万。

看起来和992 GT3也没什么本质区别（甚至更帅）

即便上了赛道，60万的911甚至嗓门可以更大[doge]

神奇的911[挤眼] ​",275,2024-05-03 10:22:07,车展,https://weibo.com/5029890997355036/OcxBhuRnC,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/7230b549ly8g4dncav7t8j20ro0roq6n.jpg?KID=imgbed,tva&Expires=1714762453&ssig=ENuqmOlEsp",贾佳HondaYes,/u/1915794761,1
5028248247867586,2385,344,31,江西,"问界m7这事我再说几点吧。

首先是安全气囊的问题，这个确定是打开了。

智驾的问题，这辆是入门版m7压根没装华为高阶智驾。

aeb的问题，这个其实有点类似于你穿的是防弹衣但是中的是火箭筒，aeb的反应速度一般在85以下，当时的车速超过115，aeb救不了。

车门的问题，这个不知道，只能从视频里看出来 ​",670,2024-04-28 21:34:25,车展,https://weibo.com/5028248247867586/ObQRGx0Iy,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/00839uABly8hj8iveq198j30u00u0779.jpg?KID=imgbed,tva&Expires=1714762453&ssig=Y52VQJ1OD0",大漂亮傻事,/u/7375654205,1
5029186991554933,21,11,2,辽宁,#沈阳车展#斯巴鲁森林人优惠完20万起，现在你会不会考虑这款车？ ​,60,2024-05-01 11:44:39,车展,https://weibo.com/5029186991554933/OcfhN6wvz,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/46e336daly8gzff9ay63nj20u00u075k.jpg?KID=imgbed,tva&Expires=1714762453&ssig=VVuSWXW%2FQH",帅车评,/u/1189295834,1
5029326908555780,53,8,1,天津,"大哥大级别的车！
揽胜 4.4 V8 SV 尊荣创世加长版 

这次车展没看路虎，就从旁边经过…
确实没有什么新车型

目前就是揽胜在这里，够面了…

希望这个月可以买一台揽胜[鼓掌][鼓掌][鼓掌] ​",174,2024-05-01 21:00:38,车展,https://weibo.com/5029326908555780/OciVszTKs,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/6de21f3dly8g4njfsmlljj20u00u077k.jpg?KID=imgbed,tva&Expires=1714762453&ssig=O%2BP8JuypVH",朱宏-ZHong,/u/1843535677,1
5029882599310482,287,209,56,安徽,"开小米SU7出门
遇到一辆紫色SU7
比我的颜色帅多了[苦涩] ​",52,2024-05-03 09:48:45,车展,https://weibo.com/5029882599310482/OcxnJD454,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/6f82140fly8gdi3sylzlaj20u00u0tbn.jpg?KID=imgbed,tva&Expires=1714762453&ssig=WOrGWyEndw",极客村长,/u/1870795791,1
5027028380418371,12,24,9,北京,"马自达EZ-6悬架

有排气管的就是增程版，纯电版悬架没有排气管，包裹得严严实实

#大v聊车##2024北京车展# ​",99,2024-04-25 12:47:05,车展,https://weibo.com/5027028380418371/Obl8a1KPV,"https://tva4.sinaimg.cn/crop.0.0.720.720.180/e615a3bfjw8evoveek52hj20k00k0gnr.jpg?KID=imgbed,tva&Expires=1714762453&ssig=ZhR%2BmF4zhz",坂道kaka,/u/3860177855,0
5029886204841031,48,13,2,河北,邻居把普拉多换成了坦克300，旁边的英伦凯旋摩托还在，看来是真爱越野。过一段时间建议他把摩托车也换成长城汽车的灵魂摩托…… ​,119,2024-05-03 10:03:05,车展,https://weibo.com/5029886204841031/Ocxtykjn9,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/008i4g90ly8hegj7o6uzyj30e80e80to.jpg?KID=imgbed,tva&Expires=1714762453&ssig=WRurxXkP06",长城汽车王远力,/u/7596052078,0
5027428906569269,26,1,4,湖北,全新PHEV URUS SE和现款URUS S区别 ​,32,2024-04-26 15:18:39,车展,https://weibo.com/5027428906569269/ObvyaryXX,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/6789a489ly8h4fib85ri3j20go0gomxo.jpg?KID=imgbed,tva&Expires=1714762453&ssig=7jLfPWVU7k",恩佐小哥,/u/1737073801,0
5027376205136180,67,52,10,上海,一直没觉得极氪001有多大，昨天看到极氪001和凯美瑞摆在一起才发现，比凯美瑞这B级车大不少。有100度电池、极充、智驾、还有各种舒适配置，超大后备箱，还买啥凯美瑞啊，极氪001全面碾压 ​,173,2024-04-26 11:49:13,车展,https://weibo.com/5027376205136180/Obubaly9C,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/a2a56b32ly8g4418e0fipj20u00u0jtm.jpg?KID=imgbed,tva&Expires=1714762453&ssig=GFBp8uVJRN",我是老朴,/u/2728749874,1
5026488266785290,216,12,3,广东,"十分好奇，特斯拉的市值66600亿元，中国最大的比亚迪才7800亿元。同样是新能源车企，比亚迪只是人家一个零头。为啥会差距这么大呢？难道就因为特斯拉的老板是马斯克？还是说特斯拉在美国，而其他的不是？
有人说说其中的道理吗？

1、特斯拉：市值6.66万亿元
2、比亚迪：市值0.78万亿元
3、Rivian：市 ​",413,2024-04-24 01:00:53,车展,https://weibo.com/5026488266785290/Ob750staa,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/71ef2114ly8hhovhth4zdj20u00u0q6l.jpg?KID=imgbed,tva&Expires=1714762456&ssig=PsHuCiqax7",浙江张小姐,/u/1911496980,0
5029955480323792,1027,852,903,湖北,"#五一小长假# 昨天，开着我家从长春带到武汉的燃油车，带全家人从武汉到襄阳，往返600多公里的路程，开了7个多小时。
 
这是一款2020年生产的4驱车，我的老东家的车，传统的高端品牌，非常好开，但我有好几年没有开过了。原打算开我的岚图追光，临时起意，我想看看我再开燃油车会是什么感觉，正好和我 ​",3762,2024-05-03 14:38:21,车展,https://weibo.com/5029955480323792/Oczhi1mes,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/008sp8e3ly8hicap9csl4j30go0go0ul.jpg?KID=imgbed,tva&Expires=1714762456&ssig=xQfBnsJh05",岚图卢放,/u/7748789887,0
5027450737661487,2284,1057,1137,广东,溜背界的天花板？哪台溜背才是你心中的YYDS？ ​,42,2024-04-26 16:45:24,车展,https://weibo.com/5027450737661487/Obw7nw96n,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006joxBNly8hhmxk066poj30u00u00u1.jpg?KID=imgbed,tva&Expires=1714762456&ssig=NBBNlNszJO",贝拉聊科技,/u/5783396443,0
5027782289261965,386,49,9,上海,"早上出门，差点人都傻了。
我以为matrix系统出错了。
怎么我视觉里还有个小的车是什么鬼？
我以为是window系统出错那种窗口无限叠加……
问下，壁虎什么我还能懂，贴这个小车一般什么意思？ ​",176,2024-04-27 14:42:52,车展,https://weibo.com/5027782289261965/ObEK8CRsx,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/57afde93jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1714762456&ssig=OyPY8aMaCE",专业戳轮胎熊律师,/u/1471143571,1
5027828359496514,2083,65,239,北京,"#第一次在车展上见到这么多外国人#相比车企CEO们跑龙套般的看车展和圈流量，认真看车的老外学习精神才值得尊重！
同时也感慨下，中国车站起来了！外国人跪地看车，国外“皮尺部”也开始工作了！[允悲][允悲][允悲]这测量的是啥车啊？#2024北京车展# ​",230,2024-04-27 17:45:56,车展,https://weibo.com/5027828359496514/ObFWrDQtA,"https://tvax2.sinaimg.cn/crop.0.0.1242.1242.180/4e07dcf1ly8fubjtuuu6jj20yi0yigmf.jpg?KID=imgbed,tva&Expires=1714762456&ssig=glRp5FoYKk",李勇岐,/u/1309138161,1
5029204970441310,541,67,17,广东,"造车新势力，第一辆车，#小米SU7上市首月交付7058辆#，首月月锁单88063，3：3：4的优质低中高占比，这个数据怎么看怎么是一个奇迹。

原本按照发布会规划，首月应该是供货5000台创始版，5月才开始交付普通版本。

这让我想起小米当年当年创造的成为五百强速度奇迹，而在第一次造车上的各种记录，某种意 ​",1039,2024-05-01 12:56:06,车展,https://weibo.com/5029204970441310/OcfKN1QNU,"https://tvax1.sinaimg.cn/crop.0.0.1002.1002.180/006LK4AWly8glvcjf8yk2j30ru0ru77m.jpg?KID=imgbed,tva&Expires=1714762456&ssig=%2BQD0wXWGkm",薛定谔的英短咕咕咕,/u/6202265538,0
5027350234271308,2052,540,606,北京,#北京车展#还有这等福利！！打卡长安启源展台，竟然有机会领到周杰伦限量周边&演唱会门票！这么香的福利我要去看看了！#长安启源真香打卡# #长安启源A07# ​,143,2024-04-26 10:06:02,车展,https://weibo.com/5027350234271308/ObtvhhVa4,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/69f0a573ly8hldcdhouegj20u00u00uc.jpg?KID=imgbed,tva&Expires=1714762456&ssig=O9rwyFEWtl",么什什,/u/1777378675,1
5028621088198439,69,23,5,四川,"理想2023年一季度首度盈利，当时的成绩是一季度
交付52584辆，营收187.9亿元，净利润14.1亿元。

赛力斯2024年一季度首度盈利，销售9.48万辆，营业收入265.61亿元，净利润2.20亿元，扣非净利润1.14亿元。

恭喜赛力斯自2016年以来，连续八年持续规模化投入智能电动汽车研发，历经四年亏损，在2024年一 ​",420,2024-04-29 22:15:57,车展,https://weibo.com/5028621088198439/Oc0z2yoMT,"https://tvax3.sinaimg.cn/crop.0.0.1059.1059.180/aa906747ly8hp0nej50sfj20tf0tf77e.jpg?KID=imgbed,tva&Expires=1714762456&ssig=m%2BdELvn1f0",绵州一哥,/u/2861590343,0
5029343996682569,1269,145,64,江苏,说问界M7，却拿着雷克萨斯车祸打不开车门撬门的视频混剪！正规媒体为了流量也开始下场吃人血馒头了？！真的惊了[吐] ​,108,2024-05-01 22:08:32,车展,https://weibo.com/5029343996682569/Ocjn1s2rn,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/61e4050ely8hd416015m2j20u00u0gob.jpg?KID=imgbed,tva&Expires=1714762456&ssig=7SweHeZpGw",于忠国,/u/1642333454,1
